x,y
831527.988589397,1644184.885737697
831527.543002781,1644185.426027111
831527.104597342,1644185.966415584
831526.669935257,1644186.495779297
831526.238965605,1644187.017809679
831525.796969643,1644187.558148638
831525.358513362,1644188.102228557
831524.923444009,1644188.661123730
831524.491863419,1644189.227451293
831524.067209416,1644189.812335064
831523.639066690,1644190.389786453
831523.199897659,1644190.985546418
831522.775040046,1644191.585195922
831522.350080616,1644192.192228290
831521.918041882,1644192.791778747
831521.500314565,1644193.395218744
831521.100743830,1644193.984140656
831520.676191816,1644194.561641596
831520.262360638,1644195.142982549
831519.859250295,1644195.728163513
831519.452600309,1644196.309603524
831519.056620241,1644196.898574977
831518.682081824,1644197.495226448
831518.307543424,1644198.091877922
831517.933005039,1644198.688529398
831517.576317724,1644199.292811366
831517.219630426,1644199.897093336
831516.862790393,1644200.512449597
831516.509439119,1644201.135238248
831516.155731445,1644201.783866911
831515.798229543,1644202.447211770
831515.458425957,1644203.129261408
831515.129343201,1644203.815151056
831514.803698287,1644204.512164520
831514.481593049,1644205.212918940
831514.173748299,1644205.921254324
831513.858773327,1644206.625799227
831513.533077558,1644207.326504125
831513.207178139,1644208.041974745
831512.884818394,1644208.761186321
831512.569690733,1644209.476805518
831512.258102743,1644210.196165671
831511.950054430,1644210.919266780
831511.642158880,1644211.631293601
831511.334416095,1644212.332246132
831511.015850680,1644213.036741518
831510.697234363,1644213.744928335
831510.392878528,1644214.460696113
831510.102834091,1644215.180353423
831509.816329327,1644215.903751688
831509.537056641,1644216.623557574
831509.257834885,1644217.339672030
831508.975022567,1644218.055736961
831508.688670603,1644218.768060938
831508.413039459,1644219.484224921
831508.133766836,1644220.204030808
831507.850852735,1644220.927478601
831507.575119796,1644221.651025445
831507.310005842,1644222.385795153
831507.041250409,1644223.124206766
831506.790346024,1644223.870248863
831506.560934174,1644224.620279540
831506.349220620,1644225.389014990
831506.144586389,1644226.165232349
831505.957752284,1644226.952771622
831505.781486240,1644227.755225189
831505.619276997,1644228.580025433
831505.471328217,1644229.412406636
831505.344770130,1644230.256159277
831505.243295135,1644231.103950022
831505.166954147,1644231.952087441
831505.115848995,1644232.793188675
831505.090030592,1644233.623562293
831505.089549852,1644234.439516867
831505.107225631,1644235.240953346
831505.132337126,1644236.024031727
831505.168373078,1644236.796184394
831505.204510855,1644237.560954202
831505.244442860,1644238.311007818
831505.284425773,1644239.057370004
831505.335129476,1644239.807572196
831505.389474658,1644240.554132485
831505.458131198,1644241.304582306
