x,y
661692.788208525,1509849.873038961
661692.800669866,1509848.873119024
661692.817177125,1509847.873255278
661692.838422581,1509846.873483224
661692.862427038,1509845.873773131
661692.887400035,1509844.874086783
661692.908715816,1509843.874314002
661692.931225683,1509842.874567381
661692.951467843,1509841.874772516
661692.977751025,1509840.875120799
661693.019489979,1509839.876011718
661693.085549280,1509838.878252009
661693.181833761,1509837.883001589
661693.310436854,1509836.891463499
661693.470625563,1509835.904555325
661693.661831600,1509834.923176724
661693.884480385,1509833.948409385
661694.146178519,1509832.983259610
661694.451938371,1509832.031299907
661694.795079481,1509831.092482621
661695.173409350,1509830.167146032
661695.601038855,1509829.263191936
661696.070131212,1509828.380491899
661696.567994770,1509827.513693260
661697.108702904,1509826.672482992
661697.690395567,1509825.859650702
661698.297592325,1509825.065474386
661698.941266955,1509824.300175117
661699.613682677,1509823.560389000
661700.305592671,1509822.838716485
661701.024880615,1509822.144004420
661701.760447984,1509821.466703768
661702.505693772,1509820.799998132
661703.263810352,1509820.147879086
661704.030129449,1509819.505469576
661704.800792626,1509818.868236328
661705.576127038,1509818.236685420
661706.337251960,1509817.588295368
661707.092029423,1509816.932353759
661707.858755452,1509816.290379307
661708.628716496,1509815.652299787
661709.400971352,1509815.016989128
661710.175668004,1509814.384656070
661710.952583838,1509813.755055928
661711.737101281,1509813.135232816
661712.541459727,1509812.541088481
661713.340776397,1509811.940195785
661714.139479652,1509811.338474849
661714.940277325,1509810.739539888
661715.744577703,1509810.145323823
661716.550134592,1509809.552806366
661717.356642507,1509808.961583071
661718.168308482,1509808.377477632
661718.982910884,1509807.797475897
661719.801735218,1509807.223431726
661720.621130993,1509806.650203741
661721.439239545,1509806.075148112
661722.255488205,1509805.497449975
661723.074751235,1509804.924032076
661723.882610663,1509804.334676029
661724.680338689,1509803.731675417
661725.470921251,1509803.119321006
661726.257760540,1509802.502182445
661727.043197379,1509801.883255713
661727.833126315,1509801.270062688
661728.624603729,1509800.658864317
661729.417142052,1509800.049046200
661730.211755663,1509799.441931831
661731.010927886,1509798.840829712
661731.809241848,1509798.238589110
661732.605772745,1509797.634004712
661733.397808089,1509797.023529476
661734.190834187,1509796.414342431
661734.984728683,1509795.806288586
661735.779915734,1509795.199924377
661736.574444565,1509794.592698185
661737.370001308,1509793.986828095
661738.168908822,1509793.385374203
661738.972391841,1509792.790070333
661739.778157559,1509792.197836099
661740.584939046,1509791.606986176
661741.391629944,1509791.016012599
