x,y,speed,heading,fix_quality
661527.396854296,1509828.991754824,0.517084,36.61,4
661527.790124444,1509829.547323440,0.7453,37.73,4
661528.272866980,1509830.214072363,0.924686,34.42,4
661528.791103453,1509830.973231146,0.919546,35.16,4
661529.381348960,1509831.751271352,0.9622080000000001,33.63,4
661529.953336875,1509832.566075795,1.008468,38.46,4
661530.543355384,1509833.380991212,1.024402,33.86,4
661531.133487315,1509834.177469057,0.980198,36.99,4
661531.687671419,1509834.955287418,0.970432,33.88,4
661532.241515098,1509835.788418558,1.006412,32.95,4
661532.813389367,1509836.621660673,1.0202900000000001,30.5,4
661533.366892585,1509837.510104608,1.028,33.63,4
661533.938312923,1509838.417097109,1.060896,33.32,4
661534.491589134,1509839.342416254,1.11538,31.73,4
661535.063009388,1509840.249408788,1.0701479999999999,33.41,4
661535.634543065,1509841.137963750,1.0711760000000001,31.68,4
661536.206076705,1509842.026518730,1.0711760000000001,34.36,4
661536.777383369,1509842.951948904,1.073232,31.62,4
661537.330886303,1509843.840392955,1.028514,30.99,4
661537.848441419,1509844.710177511,0.980198,30.85,4
661538.402057740,1509845.580184006,1.022346,32.72,4
661538.919726250,1509846.431531002,1.038794,31.39,4
661539.455084940,1509847.338301741,1.042392,31.27,4
661540.008474208,1509848.245183460,1.11795,32.44,4
661540.597470802,1509849.226037480,1.154958,29.39,4
661541.204384494,1509850.225440071,1.16935,32.63,4
661541.829669168,1509851.169640881,1.05627,29.55,4
661542.401202352,1509852.058196047,1.01258,30.79,4
661542.918984059,1509852.891105564,0.929826,34.72,4
661543.383354713,1509853.613056661,0.775112,32.9,4
661543.740222471,1509854.223716434,0.612174,30.28,4
661544.025875530,1509854.686431632,0.592128,31.42,4
661544.364826114,1509855.278542861,0.713946,29.72,4
661544.757414638,1509855.944737355,0.801326,32.11,4
661545.132199474,1509856.573945711,0.827026,31.47,4
661545.560168347,1509857.350987693,1.008468,30.56,4
661546.077609416,1509858.239210064,1.02286,28.96,4
661546.577133309,1509859.108883892,1.0829980000000001,29.16,4
661547.058399603,1509860.015321942,1.086082,26.96,4
661547.575159712,1509861.014169891,1.16164,29.17,4
661548.074002643,1509861.994469295,1.032626,29.45,4
661548.591443522,1509862.882691739,1.14622,29.07,4
661549.126234116,1509863.881650703,1.102016,25.93,4
661549.660911194,1509864.899047274,1.183228,28.72,4
661550.231422484,1509865.953540984,1.185798,31.12,4
661550.820304767,1509866.952832916,1.1801439999999999,30.65,4
661551.408733086,1509868.025875226,1.232572,29.2,4
661552.033449528,1509869.062264323,1.256216,30.86,4
661552.712144253,1509870.117423952,1.2850000000000001,33.06,4
661553.444590296,1509871.228229301,1.3240640000000001,35.11,4
661554.123625345,1509872.228076212,1.171406,35.19,4
661554.838948508,1509873.191269918,1.2048159999999999,36.12,4
661555.554385097,1509874.136026060,1.214582,36.71,4
661556.323686476,1509875.117990339,1.181686,38.16,4
661557.093214760,1509876.063079467,1.237198,39.41,4
661557.880887075,1509876.989842012,1.16164,41.55,4
661558.651096151,1509877.824305657,1.08197,44.66,4
661559.367667317,1509878.584686030,1.03828,44.68,4
661560.102155555,1509879.363614998,1.1051,42.53,4
661560.962177026,1509880.253946400,1.2217779999999998,44.38,4
661561.786591190,1509881.070305510,1.086082,44.62,4
661562.593201677,1509881.849678490,1.168322,46.07,4
661563.453790423,1509882.647822038,1.123604,46.97,4
661564.278544899,1509883.408868472,1.06141,46.5,4
661565.067351622,1509884.151255380,1.1230900000000001,48.18,4
661565.909796132,1509884.967725632,1.21561,47.71,4
661566.770611654,1509885.728994131,1.1051,46.75,4
661567.577335344,1509886.489929705,1.093792,46.8,4
661568.383945494,1509887.269302902,1.0912220000000001,45.24,4
661569.154494407,1509888.048454154,1.131828,42.91,4
661569.906672204,1509888.882807220,1.122576,43.66,4
661570.658736453,1509889.735597904,1.165238,39.55,4
661571.428717757,1509890.606937197,1.2300019999999998,40.92,4
661572.216502612,1509891.515262689,1.148276,43.02,4
661572.913907460,1509892.459908445,1.1888820000000002,34.34,4
661573.629229353,1509893.423102808,1.2238339999999999,35.25,4
661574.326407104,1509894.404623796,1.21818,33.67,4
661575.005781203,1509895.349158634,1.06912,35.81,4
661575.613486886,1509896.219499161,1.0429059999999999,34.65,4
661576.184904352,1509897.126492906,1.1349120000000001,35.84,4
661576.828330631,1509898.052368231,1.121034,35.54,4
661577.453726275,1509898.978132584,1.089166,34,4
661578.061545285,1509899.830035596,1.0619239999999999,37.67,4
661578.651220167,1509900.700265223,1.033654,33.13,4
661579.276842676,1509901.589154451,1.096362,34.77,4
661579.902351641,1509902.496481290,1.173976,35.88,4
661580.617445981,1509903.496551090,1.199676,34.51,4
661581.314850183,1509904.441197142,1.137996,36.53,4
661581.976079663,1509905.404058817,1.177574,33.61,4
661582.655226175,1509906.385469105,1.191452,35.84,4
661583.334372633,1509907.366879415,1.154444,35.38,4
661583.995828965,1509908.292865974,1.1349120000000001,36.29,4
661584.656944737,1509909.274165333,1.1950500000000002,36.75,4
661585.354008117,1509910.274124305,1.231544,35.79,4
661586.014783264,1509911.310736487,1.224348,34.45,4
661586.675671863,1509912.328911100,1.1636959999999998,31.6,4
661587.265119138,1509913.236016174,1.0023,33.73,4
661587.819186257,1509914.032273706,0.9544980000000001,36.08,4
661588.445375652,1509914.828975262,1.016692,40.21,4
661589.089709092,1509915.607350247,1.018234,43.52,4
661589.842566479,1509916.331078492,1.032112,46.86,4
661590.595650841,1509917.017931578,0.9478160000000001,50.61,4
661591.367333292,1509917.612707729,0.96118,56.06,4
661592.157727349,1509918.096969353,0.973002,63.16,4
661593.092706516,1509918.526806268,1.040336,67.68,4
661594.100375512,1509918.864899278,1.094306,74.84,4
661595.144786716,1509919.092588784,1.072718,81.6,4
661596.171734899,1509919.227979359,0.9652919999999999,82.48,4
661597.163075983,1509919.289397584,1.024402,87.38,4
661598.262487004,1509919.369919495,1.10253,88.28,4
661599.362238567,1509919.395128672,1.060896,87.41,4
661600.425928983,1509919.420115874,1.048046,88.13,4
