x,y
661686.961648915,1509767.188052689
661685.609551884,1509767.146535612
661684.235931595,1509767.086447739
661682.876872132,1509767.004323666
661681.528653792,1509766.918578778
661680.151631780,1509766.825281235
661678.760230643,1509766.724519884
661677.354291397,1509766.642107366
661675.908593794,1509766.574200688
661674.437607811,1509766.513513656
661672.962992980,1509766.456492014
661671.491961578,1509766.403180183
661670.049801986,1509766.346358591
661668.650870622,1509766.297178627
661667.298750912,1509766.259350013
661666.022291954,1509766.233050413
661664.853903559,1509766.225854732
661663.786441583,1509766.226655983
661662.787496215,1509766.227879243
661661.824657642,1509766.221949593
661660.782506768,1509766.211843888
661659.592617831,1509766.182390107
661658.240520862,1509766.140874469
661656.776724486,1509766.083920379
661655.240850792,1509766.019147168
661653.741061178,1509765.950908594
661652.363902928,1509765.879737621
661651.127293186,1509765.824182868
661649.998844842,1509765.772981897
661648.960527212,1509765.726023664
661647.904178900,1509765.678954452
661646.736040347,1509765.631196896
661645.445361264,1509765.571621832
661644.060990746,1509765.500406915
661642.593792614,1509765.410243732
661641.141041738,1509765.316481929
661639.727958365,1509765.222964468
661638.347307518,1509765.133334453
661636.988225371,1509765.054900299
661635.603832147,1509764.987373344
661634.183400262,1509764.915936898
661632.755756104,1509764.844456119
661631.324505811,1509764.772953213
661629.871573290,1509764.708692197
661628.425784930,1509764.655538227
661626.979905754,1509764.617134415
661625.530397740,1509764.582395997
661624.095314276,1509764.547746469
661622.678170687,1509764.527958108
661621.268216673,1509764.511901749
661619.865520347,1509764.488514837
661618.477157758,1509764.479966885
661617.078044873,1509764.460289843
661615.639264497,1509764.440368655
661614.171680439,1509764.412894898
661612.714801286,1509764.403925418
661611.221883478,1509764.391046486
661609.707215346,1509764.396472021
661608.221464421,1509764.391012695
661606.775335602,1509764.393172699
661605.311266917,1509764.380471705
661603.850827078,1509764.364105479
661602.397690322,1509764.333033663
661600.922939456,1509764.298141210
661599.419407606,1509764.252008684
661597.890700907,1509764.194658295
661596.336773960,1509764.133465084
661594.764748233,1509764.083223523
661593.185555638,1509764.025562620
661591.606363046,1509763.967901809
661590.063186421,1509763.917838113
661588.570495707,1509763.868085284
661587.085039969,1509763.814689422
661585.610402643,1509763.761360240
661584.157447533,1509763.700789292
661582.708098562,1509763.640240621
661581.240741612,1509763.575893525
661579.787809209,1509763.511635301
661578.349255957,1509763.454840983
661576.928687992,1509763.405532761
661575.515354999,1509763.352581490
661574.105650841,1509763.295964977
661572.699575520,1509763.235683221
661571.282727187,1509763.167959919
661569.840613207,1509763.103768840
661568.380468547,1509763.039466863
661566.905899345,1509762.975076188
661565.416928296,1509762.906909299
661563.927957249,1509762.838742493
661562.439008898,1509762.766888253
661560.939287532,1509762.687592480
661559.453922626,1509762.619448124
661557.990103758,1509762.566187087
661556.547853626,1509762.524121847
661555.141642162,1509762.485966137
661553.789454656,1509762.459205959
661552.476934651,1509762.432689978
661551.193263737,1509762.406351610
661549.927646203,1509762.376436755
661548.672847079,1509762.346588538
661547.418025264,1509762.320427899
661546.170415726,1509762.294311705
661544.926457714,1509762.260842728
661543.693431576,1509762.209002799
661542.449609726,1509762.153408836
661541.205855954,1509762.086752380
661539.958586816,1509762.005323721
661538.715014582,1509761.909167244
661537.475071173,1509761.809345499
661536.245968861,1509761.705902869
661535.009745040,1509761.587665849
661533.751952474,1509761.458233194
661532.472545779,1509761.324979940
661531.178782607,1509761.180575435
661529.849071526,1509761.017511506
661528.508496648,1509760.861756110
661527.175088653,1509760.713420199
661525.837938374,1509760.587187270
661524.493303539,1509760.505160238
661523.177132060,1509760.485998581
661521.856809899,1509760.555315217
661520.553769676,1509760.746430930
661519.296860491,1509761.059523224
661518.122189085,1509761.487438941
661517.015285550,1509762.037464352
661515.997968224,1509762.680232445
661515.077472068,1509763.412100066
661514.250304391,1509764.214607430
