x,y,speed,heading,fix_quality
661723.361386769,1509758.731528661,2.00203,300.49,4
661721.587563369,1509759.826898536,2.04572,300.43,4
661719.742526057,1509760.774323391,2.0313280000000002,292.75,4
661717.880480474,1509761.555698884,2.008198,294.12,4
661715.964683702,1509762.281428462,2.100718,290.08,4
661713.940816482,1509762.988054106,2.1423520000000003,288.56,4
661711.845280960,1509763.620485193,2.162398,286.98,4
661709.803496878,1509764.308562458,2.247208,287.64,4
661707.635952419,1509764.922111962,2.256974,286.08,4
661705.469089547,1509765.425036040,2.216882,283.38,4
661703.320143886,1509765.946508958,2.251834,281.65,4
661701.081499196,1509766.393676304,2.255432,280.31,4
661698.861453159,1509766.748766907,2.312486,277.86,4
661696.623830803,1509767.029996232,2.173706,277.69,4
661694.530681149,1509767.275239060,2.13567,275.47,4
661692.438099401,1509767.428294061,2.0909519999999997,274.59,4
661690.364116221,1509767.489272298,2.0878680000000003,270.9,4
661688.236608840,1509767.457729527,2.162398,269.01,4
661686.055350113,1509767.370540961,2.12796,267.98,4
661683.874318521,1509767.246477383,2.1495480000000002,268.33,4
661681.711204048,1509767.140962641,2.082728,267.05,5
661679.764230685,1509767.073655922,1.7938600000000002,267.4,5
661678.015594872,1509767.007570931,1.629894,267.94,5
661676.447152352,1509766.961034174,1.5743820000000002,269.42,5
661674.842648470,1509766.914275409,1.558448,266.89,5
661673.184166093,1509766.848745997,1.675126,267.85,5
661671.543487297,1509766.820202932,1.671014,270.18,5
661669.920952745,1509766.773333421,1.622698,270.05,4
661668.226522563,1509766.689144632,1.693116,265.76,4
661666.550123067,1509766.605067000,1.6617620000000002,267.51,4
661664.873950674,1509766.484114283,1.699798,265.87,4
661663.305735288,1509766.400703123,1.3358860000000001,265.52,4
661662.170256337,1509766.319957065,1.049074,266.98,4
661660.836553401,1509766.219552006,1.3513060000000001,266.04,4
661659.431068358,1509766.063390069,1.63195,265.9,4
661657.574816191,1509765.904452232,1.884838,266.81,4
661655.682048469,1509765.819042837,1.925958,265.65,4
661653.789621380,1509765.678320793,1.950116,267.2,4
661651.824617383,1509765.610905129,1.834466,268.45,4
661650.219999999,1509765.582585476,1.409388,271.03,4
661648.939707870,1509765.593139703,1.2382259999999998,268.69,4
661647.695704189,1509765.567040866,1.355418,270.7,4
661646.001046944,1509765.519728718,2.010768,271.15,4
661643.819674770,1509765.450981286,2.219452,272.35,4
661641.494057132,1509765.381345814,2.29244,268.86,4
661639.150522353,1509765.293161929,2.299636,271.48,4
661636.770812686,1509765.223193800,2.424024,269.65,4
661634.337238035,1509765.116017631,2.4636020000000003,267.91,4
661631.975672596,1509765.027723368,2.304776,266.36,4
661629.668085690,1509764.958199972,2.337672,267.92,4
661627.270345380,1509764.888121690,2.383418,268.65,4
661624.908893485,1509764.781390474,2.372624,268.74,4
661622.510812636,1509764.766625409,2.362858,268.82,4
661620.149020207,1509764.715207404,2.31557,268.16,5
661617.787114277,1509764.682227204,2.3284200000000004,269.8,5
661615.424867816,1509764.704559996,2.280618,270.89,5
661613.099136803,1509764.653364647,2.302206,272.25,5
661610.737344442,1509764.601947490,2.403464,269.01,5
661608.303202346,1509764.586961712,2.407576,270.07,5
661605.940955979,1509764.609295358,2.334588,270.1,5
661603.651286399,1509764.558322854,2.2112279999999997,268.72,5
661601.469914424,1509764.489578960,2.1659960000000003,269.99,5
661599.324830829,1509764.384182062,2.103288,266.92,5
661597.125655192,1509764.278452351,2.119736,267.03,5
661595.142734236,1509764.192492365,1.9064260000000002,267.2,4
661593.195988143,1509764.088316930,1.934182,268.0,4
661591.213294189,1509763.965482061,2.050346,267.83,4
661589.140446825,1509763.842092387,2.115624,267.85,4
661586.995136248,1509763.773571689,2.100718,268.97,4
661584.904144711,1509763.668508953,2.101232,269.79,4
661582.794782020,1509763.618648169,2.155716,268.68,4
661580.649357977,1509763.568565584,2.170622,269.4,4
661578.503820457,1509763.536920765,2.155716,270.24,4
661576.412488480,1509763.487171480,2.111512,268.75,4
661574.231003110,1509763.436867456,2.2235639999999997,268.32,4
661572.013569878,1509763.367904064,2.237956,269.0,4
661569.778332939,1509763.261954703,2.2538899999999997,268.11,4
661567.542982521,1509763.174443123,2.2245920000000003,268.17,4
