x,y
661659.540193763,1509962.110164648
661660.539997772,1509962.090367116
661661.539776987,1509962.069375949
661662.539540682,1509962.047637603
661663.539364507,1509962.028943772
661664.539206873,1509962.011188685
661665.539078512,1509961.995175631
661666.538947799,1509961.979040800
661667.538749795,1509961.959141819
661668.538531531,1509961.938318077
661669.538245769,1509961.914413192
661670.537958339,1509961.890438857
661671.537668312,1509961.866356291
661672.537246927,1509961.837621457
661673.536723041,1509961.805256379
661674.536231234,1509961.773903291
661675.535750534,1509961.742900551
661676.535378873,1509961.715650908
661677.535013475,1509961.688620349
661678.534653989,1509961.661809081
661679.534370564,1509961.638378034
661680.534205271,1509961.620196749
661681.534095008,1509961.605688750
661682.534025649,1509961.593911036
661683.533960805,1509961.582525726
661684.533897687,1509961.571290483
661685.533820593,1509961.558885948
661686.533740335,1509961.546216704
661687.533680416,1509961.535293080
661688.533623894,1509961.524660962
661689.533502940,1509961.509209806
661690.533373237,1509961.493104238
661691.533214620,1509961.475303559
661692.533052536,1509961.457299647
661693.532822366,1509961.435872693
661694.532585376,1509961.414102909
661695.532262608,1509961.388717427
661696.531933225,1509961.363053093
661697.531390703,1509961.330152081
661698.530838935,1509961.296937173
661699.529560517,1509961.246413519
661700.528190003,1509961.194430761
661701.524982068,1509961.114395901
661702.521419736,1509961.030669264
661703.515233875,1509960.919613170
661704.507830717,1509960.799347346
661705.496370309,1509960.648385513
661706.480906605,1509960.475562103
661707.458794300,1509960.266431385
661708.428254181,1509960.023176358
661709.391066398,1509959.753004866
661710.340266439,1509959.439323351
661711.285385026,1509959.112595857
661712.208898760,1509958.729054300
661713.127004852,1509958.333524746
661714.024647511,1509957.892800732
661714.914684155,1509957.437341392
661715.793890155,1509956.960899570
661716.663473291,1509956.467358049
661717.527009331,1509955.963070921
661718.382278301,1509955.444933989
661719.235179425,1509954.922886661
661720.078987787,1509954.386242040
661720.921685753,1509953.847864389
661721.761856360,1509953.305542205
661722.600343464,1509952.760630001
661723.437054817,1509952.212985853
