x,y
661701.071203318,1509766.308796888
661698.883521639,1509766.678837492
661696.707112742,1509766.975194513
661694.563636147,1509767.194313711
661692.438667283,1509767.336106236
661690.324971145,1509767.404215181
661688.193698619,1509767.398462846
661686.048319549,1509767.340996562
661683.928342441,1509767.257873287
661681.884139648,1509767.167841567
661679.962500096,1509767.085940210
661678.156166085,1509767.019499815
661676.450758494,1509766.961056486
661674.806609817,1509766.910365888
661673.187681391,1509766.863518387
661671.543555434,1509766.809140478
661669.885050353,1509766.747298796
661668.223007269,1509766.674372453
661666.575456867,1509766.590472492
661665.025317586,1509766.499797221
661663.547323753,1509766.405878695
661662.123512812,1509766.297543309
661660.663685915,1509766.181610899
661659.138948551,1509766.065278842
661657.462821560,1509765.936951587
661655.660434356,1509765.815222212
661653.818220685,1509765.719061293
661652.091199020,1509765.656798787
661650.493930164,1509765.606398394
661648.936215277,1509765.574679979
661647.335226754,1509765.542695210
661645.590038181,1509765.502447277
661643.632201078,1509765.442451722
661641.447222777,1509765.373682309
661639.114460995,1509765.292940092
661636.745660560,1509765.208288508
661634.380466272,1509765.123659340
661632.004430877,1509765.042651292
661629.632047037,1509764.954290627
661627.266761957,1509764.884412183
661624.901431480,1509764.821908990
661622.525237197,1509764.766714436
661620.156141684,1509764.730002097
661617.794190348,1509764.704396932
661615.439496709,1509764.671461348
661613.070333137,1509764.645812210
661610.701101477,1509764.631225841
661608.346385194,1509764.601978412
661606.020540718,1509764.569221275
661603.738037995,1509764.525668189
661601.502528565,1509764.463966317
661599.342884216,1509764.380605718
661597.251824565,1509764.286604534
661595.200500518,1509764.181785154
661593.163623717,1509764.073367219
661591.137519928,1509763.972391086
661589.089802023,1509763.867594404
661587.009560799,1509763.773660652
661584.896773556,1509763.694277356
661582.769448283,1509763.633243032
661580.652918729,1509763.575962990
661578.518290409,1509763.529634691
661576.362047980,1509763.479485870
661574.187842973,1509763.418163694
661571.995675386,1509763.345668165
661569.778310248,1509763.265642411
661567.568202783,1509763.178286196
661565.376148701,1509763.087353624
661563.202102608,1509763.000219729
661561.049693337,1509762.913219184
661558.936951566,1509762.826462951
661556.835028208,1509762.739773473
661554.715074175,1509762.652973201
661552.580672910,1509762.569771850
661550.446294344,1509762.482883156
661548.301051989,1509762.403303087
661546.155832332,1509762.320035672
661544.025105301,1509762.225794653
661541.912522416,1509762.113227185
661539.792840720,1509761.982177920
661537.651681053,1509761.825183059
661535.492649543,1509761.642264797
661533.348156023,1509761.440997888
661531.221783934,1509761.225092035
661529.113510580,1509760.998234756
661527.055655043,1509760.782750856
661525.044384288,1509760.615493311
661523.064933437,1509760.551686107
661521.142227805,1509760.643109796
661519.322806839,1509760.945365574
661517.635270074,1509761.499193606
661516.093837881,1509762.337870283
661514.742010800,1509763.424786662
661513.565477745,1509764.741416377
661512.553579131,1509766.261880222
661511.692208044,1509767.934464184
661511.014205382,1509769.696680149
661510.494350861,1509771.544685276
661510.150811252,1509773.456465395
661510.005404824,1509775.402653492
661510.051146150,1509777.346330021
661510.273565282,1509779.294781272
661510.640297746,1509781.233057491
661511.122539832,1509783.153606148
661511.673389104,1509785.059826325
661512.245988524,1509786.947742065
661512.800761392,1509788.802359233
661513.334146964,1509790.616280602
661513.831879542,1509792.363604798
661514.283276879,1509794.022140149
661514.695460494,1509795.606681097
661515.096871084,1509797.183780448
661515.448748693,1509798.605693458
