x,y
831640.624217778,1644140.143247954
831639.687940768,1644140.494461689
831638.753624921,1644140.850906849
831637.823306178,1644141.217624811
831636.900402613,1644141.602640336
831635.980695072,1644141.995244452
831635.061341009,1644142.388674946
831634.140982670,1644142.779726288
831633.217565607,1644143.163515352
831632.292458495,1644143.543218580
831631.365955999,1644143.919503101
831630.437565028,1644144.291100811
831629.508644351,1644144.661379592
831628.579490971,1644145.031073980
831627.652808162,1644145.406914081
831626.728408621,1644145.788335363
831625.806573986,1644146.175899777
831624.887948159,1644146.571025217
831623.976087332,1644146.981305209
831623.067756761,1644147.399542506
831622.164534693,1644147.828711085
831621.260415738,1644148.255991308
831620.347219727,1644148.663373536
831619.433174841,1644149.068965696
831618.515868904,1644149.467145563
831617.591354955,1644149.848157139
831616.656401057,1644150.202766752
831615.712447565,1644150.532690581
831614.757278035,1644150.828464946
831613.791133851,1644151.085920775
831612.828232080,1644151.355544865
831611.870134649,1644151.641899662
831610.917793060,1644151.946866486
831609.972467491,1644152.272621998
831609.032472638,1644152.613800653
831608.090351586,1644152.949057993
831607.147076761,1644153.281070739
831606.205163360,1644153.616901217
831605.266326469,1644153.961222203
831604.329981230,1644154.312297238
831603.395829060,1644154.669134296
831602.464717411,1644155.033861354
831601.535005221,1644155.402148009
831600.605639259,1644155.771307718
831599.675013261,1644156.137279374
831598.744559955,1644156.503689777
831597.811889805,1644156.864369331
831596.875659133,1644157.215668739
831595.934399788,1644157.553353272
831594.989052195,1644157.879402588
831594.039919666,1644158.194194074
831593.087002319,1644158.497328216
831592.130749237,1644158.789832770
831591.172588448,1644159.076063190
831590.214020576,1644159.360913728
831589.253224459,1644159.638165465
831588.289839510,1644159.906287529
831587.323678381,1644160.164211974
831586.354989011,1644160.412448892
831585.384989287,1644160.655544810
831584.414112131,1644160.895114593
831583.443000581,1644161.133737993
831582.472826282,1644161.376100514
831581.505119896,1644161.628155852
831580.541381653,1644161.895005246
831579.580997953,1644162.173661864
831578.622446367,1644162.458566697
831577.664685479,1644162.746131032
831576.705496435,1644163.028848823
831575.743684417,1644163.302506633
831574.778901343,1644163.565446094
831573.811312430,1644163.817973049
831572.844476694,1644164.073371579
831571.878053074,1644164.330325635
831570.913173110,1644164.593016506
831569.952040808,1644164.869071188
831568.991985936,1644165.148881024
831568.030428491,1644165.423470524
831567.065429341,1644165.685653076
831566.095677640,1644165.929581294
831565.117394692,1644166.135844173
831564.133894844,1644166.316529932
831563.146289425,1644166.472905971
831562.155689971,1644166.609438864
831561.163628928,1644166.735142230
831560.171350933,1644166.859164000
831559.179952204,1644166.989911341
831558.190243608,1644167.132810755
831557.202677990,1644167.289885329
831556.217354177,1644167.460456150
831555.234802636,1644167.646293947
